지출_총금액,식료품_지출_총금액,의류_신발_지출_총금액,의료비_지출_총금액,교통_지출_총금액,여가_지출_총금액,문화_지출_총금액,교육_지출_총금액,유흥_지출_총금액,상권_변화_지표,운영_영업_개월_평균,폐업_영업_개월_평균,서울_운영_영업_개월_평균,서울_폐업_영업_개월_평균,아파트_단지_수,아파트_평균_시가,총_생활인구_수,남성_생활인구_수,여성_생활인구_수,연령대_10_생활인구_수,연령대_20_생활인구_수,연령대_40_생활인구_수,연령대_50_생활인구_수,연령대_60_이상_생활인구_수,시간대_1_생활인구_수,시간대_2_생활인구_수,시간대_3_생활인구_수,시간대_4_생활인구_수,시간대_5_생활인구_수,시간대_6_생활인구_수,월요일_생활인구_수,화요일_생활인구_수,수요일_생활인구_수,목요일_생활인구_수,금요일_생활인구_수,토요일_생활인구_수,일요일_생활인구_수,집객시설_수,종합병원_수,일반_병원_수,고등학교_수,대학교_수,백화점_수,슈퍼마켓_수,극장_수,숙박_시설_수,지하철_역_수,버스_정거장_수,상권_구분_코드_D,상권_구분_코드_R,상권_구분_코드_U,젠트리_여부
0.17173996469382685,0.19539788965735755,0.15679908030915657,0.19846354566823038,0.13596048189476648,0.11766911370477699,0.1686222105833011,0.07243354980607798,0.16574371116773984,0.3333333333333333,0.49350649350649356,0.6551724137931034,0.0,0.0,0.0,0.000601749020345925,0.14014366358158056,0.1542952433533948,0.12847935442594527,0.057251595681418736,0.04348490135816492,0.21641318604094664,0.2727940418331561,0.3334471027704896,0.14370801858278767,0.17071313493106166,0.15835499277904916,0.1490054665808045,0.11181886396324894,0.11494828219486958,0.15099501021004283,0.14868854527650002,0.1484522010940349,0.14975474409156223,0.14104763135142656,0.1177295458158683,0.12632306090701625,0.1705069124423963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.5,0.038461538461538464,1.0,0.0,0.0,0.0
0.4841562925134518,0.38770293382649923,0.49568108099270725,0.4124817047756902,0.4321636168422582,0.49620523859234433,0.4672121392491033,0.41443164723968917,0.5030710070557466,1.0,0.2857142857142857,0.3448275862068966,0.0,0.0,0.03333333333333333,0.05543742919357236,0.10255205081313754,0.10741963470834132,0.09869919424978124,0.0458155484783212,0.04670337085144967,0.16631428770480133,0.1619682402475696,0.18431427046738116,0.1253746359320773,0.12203537497752764,0.1094937362211686,0.10333235993254047,0.07284857641883569,0.09097977055763924,0.10634308959647555,0.10486319177137902,0.10413649387861422,0.10399428561991116,0.09984994087074045,0.0956567434572219,0.10414979789910195,0.2534562211981567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.23076923076923078,1.0,0.0,0.0,0.0
0.3006166638280158,0.2706050962593619,0.2852337445683263,0.27311742546015805,0.2751695838647649,0.26316151104225854,0.266483288713943,0.2389832794026961,0.2814966628643296,0.3333333333333333,0.46103896103896114,0.5,0.0,0.0,0.03333333333333333,0.05911915166676439,0.06580799995530637,0.07277310356261579,0.06020226941030231,0.04248410925957739,0.020358978739240148,0.15332574052590286,0.10368882617729022,0.08295126072842086,0.05524025312496037,0.08610204533196887,0.08446110651745754,0.07785906361380276,0.050796413051925136,0.04520600800186316,0.07390891891457331,0.07335407243947996,0.07279187288356342,0.07449441774430626,0.06949824599759508,0.048238202722115535,0.04962201348492431,0.14746543778801843,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.625,0.0,0.23076923076923078,1.0,0.0,0.0,0.0
0.38309522491498005,0.38170441181832115,0.3780720901839193,0.397830477712749,0.354638027237285,0.3447231542220126,0.36142631672146475,0.17268492237742075,0.39345778629262246,0.3333333333333333,0.8376623376623377,0.8103448275862069,0.0,0.0,0.08888888888888889,0.1053965311884491,0.09090568275191666,0.08981178481691152,0.09206545012856567,0.03870865434170708,0.02350917959193135,0.18756910010086722,0.15360669375694738,0.18185618357273092,0.05820690471460034,0.11066608123245429,0.14947930454015373,0.12674629529048403,0.06355316278471305,0.04954295758410009,0.10345640767280702,0.10514476528761695,0.10093461839020577,0.10204648301375747,0.09926957973506116,0.06863645753703472,0.057808748444650074,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11538461538461539,1.0,0.0,0.0,0.0
0.3932003233141574,0.34813025382510404,0.39855478034114805,0.37330442887562426,0.40148714301856037,0.3888362095798898,0.35295021927258036,0.21545875184666893,0.40945593401255725,0.3333333333333333,0.47402597402597413,0.4655172413793103,0.0,0.0,0.03333333333333333,0.2604147493219233,0.11076597690956141,0.1129654877128145,0.10915298162748834,0.08739709011140037,0.04442605601267321,0.22317855920420915,0.166579802627955,0.1491895317294437,0.07582588993206885,0.13632089170389014,0.16144267750609925,0.14725905238957213,0.08734109002149162,0.0657123755429877,0.12112165761787108,0.12113709814505627,0.12080646001562906,0.12280446415300006,0.11693084361056177,0.08957258578129208,0.0841083507291091,0.2119815668202765,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.375,0.0,0.19230769230769232,1.0,0.0,0.0,0.0
0.7468511285667995,0.6347496595527284,0.7722833892338233,0.6527539952353384,0.7473461602553901,0.8346471203838621,0.6764228437167974,0.47115579583930023,0.7503058161296542,0.3333333333333333,0.6168831168831169,0.5517241379310345,0.0,0.0,0.03333333333333333,0.11631633965862939,0.24142194572281156,0.29427113094902757,0.1972125397836635,0.14153132557186843,0.1047212369134573,0.46297749116275966,0.4293258644384276,0.3280462044736959,0.1999966182370024,0.2921400271051431,0.3183207737506938,0.29134297919617386,0.1938316366374209,0.1693055666595987,0.273739555474566,0.2767033372718864,0.27472362594425626,0.2847229103701135,0.26456120126804933,0.16134298903404595,0.15828732596566822,0.32258064516129037,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.125,0.5,0.3076923076923077,1.0,0.0,0.0,0.0
0.4335282289492821,0.33911126577013406,0.4348516308936445,0.3673423964757617,0.4109467367097292,0.38930032104557055,0.4061804530981417,0.3861047350134136,0.46345837565236475,0.3333333333333333,0.538961038961039,0.603448275862069,0.0,0.0,0.0,0.09114101484988144,0.10867052159092298,0.13194056565962234,0.08935184245872171,0.05599222972526528,0.04992152281617352,0.20971748092458584,0.18711361392536474,0.1422666429492596,0.106736049170834,0.13426812656442313,0.13242600441740268,0.12166019688061509,0.08052288214513662,0.0860634795938585,0.12397403808533562,0.12413429179567777,0.12313519145610835,0.12665671604815937,0.11742872191360171,0.07422558126029931,0.07315090380559394,0.059907834101382486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.07692307692307693,1.0,0.0,0.0,0.0
0.06820676890698528,0.05727054097838826,0.07034919474134181,0.06077038113155722,0.06363764600577725,0.06447688158254364,0.06572655613361968,0.050598619190264475,0.07540572505967887,0.3333333333333333,0.538961038961039,0.4482758620689655,0.0,0.0,0.02222222222222222,0.08046980301983556,0.08753087205667037,0.10188086411903609,0.07571400939523423,0.03967597425766125,0.04337979940450694,0.16027588546573088,0.1378200374857169,0.11576244052119002,0.08419406246961698,0.11121060419576553,0.10779198346693543,0.09806362997326161,0.06483985746989962,0.06646320197346847,0.09967681596732789,0.09949765198973406,0.0988726230789268,0.101176320005285,0.09294920846293737,0.06099199092183889,0.06126700344744456,0.04608294930875576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,1.0,0.0,0.0,0.0
0.10426226169180233,0.08791631436289567,0.10830614813045177,0.08972796495799792,0.07830367686257696,0.08164588860100133,0.11888706270595205,0.09868479664905051,0.12198246457006424,0.3333333333333333,0.6038961038961039,0.6206896551724137,0.0,0.0,0.011111111111111112,0.036299600762469214,0.04427404668397467,0.049621332234485886,0.04003349064196259,0.029492685634242066,0.024724043865935637,0.07594725825944987,0.06031612860397486,0.05642148797082759,0.04572819925347582,0.05656124241125141,0.05221263630630733,0.04798073237153726,0.03344004830837868,0.03265631499486124,0.0468954502334107,0.04766622483958132,0.04741547277936962,0.04732427455449307,0.0457203335088992,0.03550631025491392,0.040259104269793615,0.06912442396313365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.11538461538461539,1.0,0.0,0.0,0.0
0.4812018557313226,0.47188591159059323,0.4632999433498844,0.468512976677771,0.41205197070916405,0.36046626385498476,0.49054216378515547,0.3104951178074079,0.5010564483825858,0.3333333333333333,0.551948051948052,0.48275862068965514,0.0,0.0,0.11111111111111112,0.07952622465183687,0.5054966558426714,0.5446039239799311,0.472765047456348,0.27429069813539836,0.23448182355382416,0.9065191117626924,0.7233782907699544,0.6668786409925735,0.4841526358728964,0.6073686921768473,0.5776791363068184,0.5551009847835578,0.41299587111141123,0.42452746020214377,0.5564725239976205,0.5525233679946856,0.556739775983329,0.5655739566301674,0.5223866357935744,0.3899972677933765,0.4021478152671309,0.5806451612903226,0.0,0.0,0.0,0.2,0.0,0.0,0.3333333333333333,1.0,0.75,0.5384615384615385,1.0,0.0,0.0,0.0
0.9003558340103311,0.761711977944793,0.8760795119942454,0.7853789938287059,0.8946954121749734,0.7856881727609989,0.8056013036103352,0.7029879686012749,0.8945771258517825,0.3333333333333333,0.3831168831168832,0.4482758620689655,0.0,0.0,0.4,0.08556931475499419,0.15042819886257633,0.1579909763592201,0.14429786652707727,0.17263356811544409,0.05082425651481288,0.23760741752666317,0.20259377432016537,0.2681427046738115,0.18869222997679266,0.17748337044156492,0.14269580121892514,0.13315266760962888,0.12073463896748485,0.14612380061850486,0.15635675658293183,0.1530831778595616,0.15418181818181817,0.15438219458620292,0.14897691474455166,0.13619336026191103,0.15159783488805262,0.36405529953917054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.19230769230769232,1.0,0.0,0.0,0.0
0.6109183727937458,0.5283259868041921,0.593775088611725,0.5302146862266225,0.5712281987206704,0.608412260915787,0.5554809967921184,0.4635496154374882,0.5784747718110584,0.3333333333333333,0.6753246753246754,0.5,0.0,0.0,0.12222222222222222,0.14192635400241194,0.16991168448996988,0.21058724489221048,0.1359511761626704,0.13278976649531538,0.05594757984493812,0.3685969764067644,0.2530144646279748,0.20683394850357986,0.1447233929228155,0.2048521317641853,0.20502492326781505,0.19994540077637435,0.14285750684432397,0.1309856103187652,0.18302292302002884,0.18006939222877957,0.1815879135191456,0.18160085220234853,0.1784332236874795,0.14152163917165586,0.1449613148936308,0.23502304147465436,0.0,0.0,0.0,0.0,0.0,0.75,0.3333333333333333,0.0,0.0,0.6923076923076923,1.0,0.0,0.0,0.0
0.6750332809660319,0.6112612532215136,0.6576592998237489,0.6017388209280438,0.6395331791704572,0.587762034558297,0.6636722471937991,0.4442458233675515,0.686506626572523,0.6666666666666667,0.31818181818181823,0.4482758620689655,0.0,0.0,0.13333333333333336,0.5393456074212087,0.29518927387981797,0.3334349552600615,0.26323779843665257,0.1947590289799532,0.13409389891097231,0.5805135443770314,0.3759871073992625,0.28486125316849736,0.2995049944412271,0.34040550538645575,0.3410404506118645,0.3204479799714067,0.2480830160123421,0.23208531612921166,0.3195491502350186,0.31888826432870276,0.32010836155248756,0.3214762010933294,0.3066761405984478,0.24036278372823394,0.24259458851738258,0.4470046082949309,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.125,0.75,0.6538461538461539,1.0,0.0,0.0,0.0
0.22399848207254983,0.2279187959091917,0.23035879257038278,0.19481975315077577,0.1935177425298562,0.19626372616015234,0.2658204517620471,0.10108846983030026,0.25062800368357335,0.3333333333333333,0.47402597402597413,0.4655172413793103,0.0,0.0,0.02222222222222222,0.17033461850959508,0.053945808670359884,0.05934870753971384,0.0496556929357199,0.03698016465582176,0.027505911587982566,0.09458497532842426,0.07250251764469925,0.06769911504424779,0.033158186191416236,0.07186838793544552,0.0698996221393434,0.06567791975055574,0.04866190122516265,0.03629110282266708,0.058247088395924566,0.057413882825788395,0.05770773638968481,0.05836801598705182,0.0578761167479901,0.043505868532310005,0.045272979450462845,0.1889400921658986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.34615384615384615,1.0,0.0,0.0,0.0
0.410882336215467,0.40459168956892766,0.38640310969845926,0.4018744210127424,0.3685313771007899,0.2995674066722192,0.40125361158463113,0.25689463459701856,0.41115580617880326,0.6666666666666667,0.31818181818181823,0.5689655172413792,0.0,0.0,0.14444444444444446,0.22356778353005982,0.12548429746379783,0.1488153855811685,0.10611041902528168,0.08332694620274074,0.05502198408991394,0.2453860064155184,0.1686970252950906,0.12972495219460134,0.1785342593727675,0.1559755777129344,0.11406547199875718,0.10407430060201828,0.08866027056259133,0.11851239037412707,0.12777828396246135,0.12596139105659945,0.1271226882000521,0.1283898165122463,0.12128355212815646,0.1160949817837025,0.13336605288676184,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.15384615384615385,1.0,0.0,0.0,0.0
0.30464906717316476,0.311941593883548,0.29621009855430475,0.3046981195684128,0.27117195144903644,0.23876823973646186,0.3151742252175224,0.14325062799047839,0.32002606466811173,0.6666666666666667,0.3116883116883117,0.5172413793103448,0.0,0.0,0.0,0.2840724606608913,0.025200889815040386,0.030022357896973394,0.021407499685518007,0.014772772323021422,0.011381811265468804,0.046171740822749344,0.037355773916212226,0.03510583892915907,0.019506008970126353,0.0324769053117783,0.02975461031906076,0.028069137455923494,0.022529259564536656,0.020121684863779462,0.02604766830491851,0.0268829707465974,0.026848658504818962,0.027289880922888907,0.02665785524759756,0.021492089452635244,0.02155382564730123,0.13824884792626727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11538461538461539,1.0,0.0,0.0,0.0
0.7226690020398108,0.6262687377947802,0.7169087086466123,0.6378914767837431,0.7198257639825767,0.6901904746503652,0.6694395796007518,0.4840587046840551,0.7267893476645574,0.3333333333333333,0.36363636363636365,0.43103448275862066,0.0,0.0,0.044444444444444446,0.3001424594007004,0.08800853530863531,0.09235759114183019,0.08459525152473048,0.06990340015593409,0.028285444204992634,0.18271202561360889,0.1261957929556796,0.11728443100458043,0.10909313798015752,0.10762626018171512,0.08289937786372283,0.07857151689769876,0.06940316475934351,0.08456993751223858,0.09138122316848984,0.09143526364145473,0.0918061995311279,0.09204838230193728,0.08893835650471543,0.07875704590392722,0.08258516182665915,0.21658986175115205,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.34615384615384615,1.0,0.0,0.0,0.0
0.38688123623999426,0.3724048845382229,0.363552963009632,0.37308877110183575,0.34476883505152983,0.28877602318212864,0.3590431767712955,0.2782678222511359,0.3791028233491207,0.3333333333333333,0.5064935064935066,0.48275862068965514,0.0,0.0,0.21111111111111114,0.06247779782454599,0.15001742904848278,0.14967332360037794,0.15053123786877243,0.1785603848136059,0.03927447264062785,0.2217655094703108,0.2386487062907926,0.3156301418597412,0.22347619872930258,0.16404143214725284,0.1187629228446765,0.12010307268069823,0.12359084637757228,0.15106094787202118,0.15190292687894266,0.14984299669307552,0.14881792133368063,0.14599745660539398,0.1417333320083079,0.14829313245109396,0.16490871136489182,0.20276497695852533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,1.0,0.0,0.0,0.0
0.28337663099339316,0.23957033974142733,0.3077632981450192,0.24397950675082677,0.19705501840425102,0.20310221279763915,0.3601063107400354,0.26862564855965476,0.3654771743485594,1.0,0.2532467532467533,0.3620689655172413,0.0,0.0,0.2777777777777778,0.077035462876439,0.32524398095051316,0.3260904907308892,0.32471125142193213,0.3753108770631533,0.2575261413325976,0.3757667271466088,0.3255198071194614,0.3346711433272557,0.4074195880167228,0.36490731009113414,0.291326784566278,0.27735264154658484,0.2817625678858842,0.3357955342048945,0.3322224663818931,0.32808424679605847,0.3288429278457931,0.32839415184396115,0.32540570622198817,0.3092772218694576,0.32633862791922014,0.32258064516129037,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.576923076923077,1.0,0.0,0.0,0.0
0.29065843849473166,0.27631231585062105,0.2722819516483983,0.25960156795654743,0.25208922664536676,0.20954417799726896,0.28770524465697583,0.2284232274918688,0.2868017884479425,1.0,0.2532467532467533,0.3448275862068966,0.0,0.0,0.06666666666666667,0.1842756284703801,0.024758363995276006,0.027195186533109487,0.022968683003499208,0.019589549773366986,0.011516443375290501,0.0436197699742834,0.03092077293457797,0.025420242806955134,0.01823277520153194,0.027214911977430825,0.03239462675400628,0.03392285909690602,0.022480212291883503,0.015401211286960531,0.02647643650746861,0.02595586387276215,0.02631935399843709,0.02638668681563693,0.02476770648036809,0.021181741243848962,0.02273108094522033,0.018433179723502304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11538461538461539,1.0,0.0,0.0,1.0
0.528469717884834,0.48691628047179886,0.4962050673907288,0.472071686456922,0.48004329933774775,0.40226045667918553,0.5015301397749508,0.4162413058740828,0.5136903332790714,0.6666666666666667,0.2012987012987013,0.43103448275862066,0.0,0.0,0.13333333333333336,0.15292788786197192,0.41598044535739703,0.4441768865380994,0.39244107013151447,0.34054814795237404,0.19939809285995758,0.7611612754704865,0.48394145222548496,0.4392382265308845,0.4221175754450189,0.518435991757824,0.4675230963110294,0.4461869481221767,0.3416511987280832,0.31060113620431745,0.4466778503706166,0.4524177257828527,0.45069966137014844,0.4583777188723184,0.4349379391217069,0.3295755179054732,0.34445473837149587,0.1935483870967742,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.25,0.2692307692307693,1.0,0.0,0.0,0.0
0.5715282253740511,0.5096478046441231,0.5441122894969292,0.49753587273068167,0.5172390172224499,0.5049476656971802,0.534800415995981,0.4527854640076485,0.5466260411652155,0.6666666666666667,0.2142857142857143,0.39655172413793105,0.0,0.0,0.08888888888888889,0.12970602047556404,0.20652327163896134,0.23248864801523364,0.184914061876531,0.12318264110052464,0.11534955290390986,0.3675201507253049,0.2624593398615543,0.20506737225952776,0.13691490216136928,0.25428098767822327,0.27358358467829724,0.26515532718156715,0.18189021819029577,0.13580688929597276,0.23091525932436854,0.2323117081396647,0.23360979421724407,0.23837202100777885,0.22415156965824282,0.146594785198104,0.14278950048268546,0.27188940092165903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.34615384615384615,1.0,0.0,0.0,0.0
0.8590010460225228,0.8189835555066604,0.8275366882784704,0.7695941303471787,0.7807806667784973,0.651589587822795,0.8836862330874327,0.5762812175013848,0.8815534747911259,0.0,0.38961038961038963,0.3793103448275862,0.0,0.0,0.5444444444444445,0.062078622753407656,0.20355570231273407,0.22197544655432455,0.1882880141104353,0.16099929961809364,0.09561547037252137,0.34515519314708737,0.28617251621815165,0.2721516876417486,0.258689651382507,0.23008169573094,0.1706137450518856,0.16829116795729465,0.1758223698877773,0.22373237209011307,0.20996242918625158,0.2072766939514881,0.20804792914821565,0.20667868172884774,0.202448646983414,0.19017014888146122,0.20189117577426963,0.23963133640552994,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2692307692307693,1.0,0.0,0.0,0.0
